sector_etf,provider_symbol,symbol,weight_pct,name,source_url,provider,quality,source_last_updated_age_days,declared_total_holdings,estimated_value
WCLD,OKTA,OKTA,,Okta Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$6.6 million
WCLD,CRM,CRM,,Salesforce Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$6.5 million
WCLD,ESTC,ESTC,,Elastic NV,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$6.2 million
WCLD,CRWD,CRWD,,CrowdStrike Holdings Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$6.1 million
WCLD,NOW,NOW,,ServiceNow Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$6.0 million
WCLD,PD,PD,,PagerDuty Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$6.0 million
WCLD,VEEV,VEEV,,Veeva Systems Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$6.0 million
WCLD,NCNO,NCNO,,Ncino Inc Ordinary Shares,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$6.0 million
WCLD,MNDY,MNDY,,Monday.Com Ltd Ordinary Shares,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.9 million
WCLD,TEAM,TEAM,,Atlassian Corp Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.9 million
WCLD,BRZE,BRZE,,Braze Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.9 million
WCLD,PATH,PATH,,UiPath Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.9 million
WCLD,KVYO,KVYO,,Klaviyo Inc Class A common stock,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.9 million
WCLD,CXM,CXM,,Sprinklr Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.9 million
WCLD,DT,DT,,Dynatrace Inc Ordinary Shares,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.8 million
WCLD,TENB,TENB,,Tenable Holdings Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.8 million
WCLD,HUBS,HUBS,,HubSpot Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.8 million
WCLD,CLBT,CLBT,,Cellebrite DI Ltd,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.8 million
WCLD,GTLB,GTLB,,GitLab Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.7 million
WCLD,FROG,FROG,,JFrog Ltd Ordinary Shares,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.7 million
WCLD,FRSH,FRSH,,Freshworks Inc Ordinary Shares Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.7 million
WCLD,WIX,WIX,,Wix.com Ltd,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.7 million
WCLD,SAIL,SAIL,,SailPoint Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.7 million
WCLD,ASAN,ASAN,,Asana Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.7 million
WCLD,FIG,FIG,,Figma Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.7 million
WCLD,ADBE,ADBE,,Adobe Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.7 million
WCLD,WK,WK,,Workiva Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.6 million
WCLD,TWLO,TWLO,,Twilio Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.6 million
WCLD,TTAN,TTAN,,ServiceTitan Inc Class A Ordinary Shares,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.6 million
WCLD,BILL,BILL,,BILL Holdings Inc Ordinary Shares,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.6 million
WCLD,ZETA,ZETA,,Zeta Global Holdings Corp Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.6 million
WCLD,INTA,INTA,,Intapp Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.6 million
WCLD,WAY,WAY,,Waystar Holding Corp,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.6 million
WCLD,AVPT,AVPT,,AvePoint Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.6 million
WCLD,APPF,APPF,,AppFolio Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.6 million
WCLD,SPSC,SPSC,,SPS Commerce Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.6 million
WCLD,PANW,PANW,,Palo Alto Networks Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,NTSK,NTSK,,Netskope Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,BL,BL,,BlackLine Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,AGYS,AGYS,,Agilysys Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,MDB,MDB,,MongoDB Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,RNG,RNG,,RingCentral Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,PLTR,PLTR,,Palantir Technologies Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,PAYC,PAYC,,Paycom Software Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,FIVN,FIVN,,Five9 Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,DOCU,DOCU,,Docusign Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,PCTY,PCTY,,Paylocity Holding Corp,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,IOT,IOT,,Samsara Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,QLYS,QLYS,,Qualys Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,SHOP,SHOP,,Shopify Inc Registered Shs -A- Subord Vtg,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,WDAY,WDAY,,Workday Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,NET,NET,,Cloudflare Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,NTNX,NTNX,,Nutanix Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.5 million
WCLD,QTWO,QTWO,,Q2 Holdings Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.4 million
WCLD,ZS,ZS,,Zscaler Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.4 million
WCLD,S,S,,SentinelOne Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.4 million
WCLD,PCOR,PCOR,,Procore Technologies Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.4 million
WCLD,DDOG,DDOG,,Datadog Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.4 million
WCLD,WEAV,WEAV,,Weave Communications Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.3 million
WCLD,ALKT,ALKT,,Alkami Technology Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.3 million
WCLD,SNOW,SNOW,,Snowflake Inc Ordinary Shares,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.3 million
WCLD,TOST,TOST,,Toast Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.1 million
WCLD,DOCN,DOCN,,DigitalOcean Holdings Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.1 million
WCLD,RBRK,RBRK,,Rubrik Inc Class A Shares,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$5.0 million
WCLD,FSLY,FSLY,,Fastly Inc Class A,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$4.9 million
WCLD,NCA,NCA,,Nuveen California Municipal Value Fund Inc,https://www.quiverquant.com/etf/WisdomTree%20Cloud%20Computing%20Fund,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,65,$-99606
BLOK,FIGR,FIGR,,Figure Technology Solutions Inc Ordinary Shares-Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$54.5 million
BLOK,HOOD,HOOD,,Robinhood Markets Inc Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$45.8 million
BLOK,GLXY,GLXY,,Galaxy Digital Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$43.6 million
BLOK,OPRA,OPRA,,Opera Ltd ADR,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$37.7 million
BLOK,CIFR,CIFR,,Cipher Digital Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$35.4 million
BLOK,WULF,WULF,,TeraWulf Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$33.7 million
BLOK,COIN,COIN,,Coinbase Global Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$33.0 million
BLOK,NU,NU,,Nu Holdings Ltd Ordinary Shares Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$32.7 million
BLOK,8473.T,8473.T,,SBI Holdings Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$32.6 million
BLOK,HUT,HUT,,Hut 8 Corp,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$32.5 million
BLOK,AMD,AMD,,Advanced Micro Devices Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$32.0 million
BLOK,DELL,DELL,,Dell Technologies Inc Ordinary Shares - Class C,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$29.2 million
BLOK,XYZ,XYZ,,Block Inc Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$29.1 million
BLOK,BLK,BLK,,BlackRock Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$27.9 million
BLOK,APLD,APLD,,Applied Digital Corp,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$27.6 million
BLOK,IBM,IBM,,International Business Machines Corp,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$27.6 million
BLOK,NXH,NXH,,Neighborhood Intelligence Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$27.0 million
BLOK,CORZ,CORZ,,Core Scientific Inc Ordinary Shares - New,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$26.8 million
BLOK,BULL,BULL,,Webull Corp Class A Ordinary Shares,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$25.0 million
BLOK,PYPL,PYPL,,PayPal Holdings Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$24.5 million
BLOK,WT,WT,,WisdomTree Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$22.9 million
BLOK,HODL,HODL,,VanEck Bitcoin ETF,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$22.7 million
BLOK,CUBI,CUBI,,Customers Bancorp Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$22.2 million
BLOK,ARKB,ARKB,,ARK 21Shares Bitcoin ETF,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$21.5 million
BLOK,AVGO,AVGO,,Broadcom Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$21.4 million
BLOK,BTC,BTC,,Grayscale Bitcoin Mini Trust ETF,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$21.4 million
BLOK,NVDA,NVDA,,NVIDIA Corp,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$21.3 million
BLOK,TSM,TSM,,Taiwan Semiconductor Manufacturing Co Ltd ADR,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$20.4 million
BLOK,3350.T,3350.T,,Metaplanet Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$19.7 million
BLOK,CLSK,CLSK,,Cleanspark Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$19.6 million
BLOK,MELI,MELI,,MercadoLibre Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$19.5 million
BLOK,ETOR,ETOR,,Etoro Group Ltd Ordinary Shares - Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$19.1 million
BLOK,CRCL,CRCL,,Circle Internet Group Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$18.5 million
BLOK,D05.SI,D05.SI,,DBS Group Holdings Ltd,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$18.1 million
BLOK,SBET,SBET,,Sharplink Inc Ordinary Shares,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$16.6 million
BLOK,CME,CME,,CME Group Inc Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$16.1 million
BLOK,MSTR,MSTR,,Strategy Inc Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$15.1 million
BLOK,BR,BR,,Broadridge Financial Solutions Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$14.5 million
BLOK,BTGO,BTGO,,BitGo Holdings Inc Ordinary Shares - Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$13.6 million
BLOK,ETH,ETH,,Grayscale Ethereum Mini Staking ETF,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$11.6 million
BLOK,RIOT,RIOT,,Riot Platforms Inc,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$10.3 million
BLOK,MA,MA,,Mastercard Inc Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$9.1 million
BLOK,V,V,,Visa Inc Class A,https://www.quiverquant.com/etf/Amplify%20Blockchain%20Technology%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,51,$8.5 million
