etf,holding_rank,holding_weight_pct,symbol,name,group,group_sector,group_phase,group_rank,group_score,group_pioneer_score,group_breadth_score,stock_rank_within_group,role,strength,rs189,rs63,rs21,acceleration,slow_acceleration,breakout_status
KIE,36,1.779892,SPNT,SiriusPoint Ltd,Insurance,Finance,EMERGING,13,64.7,76.3,47.2,37,FOLLOWER,61.6,55.0,75.5,57.1,-18.4,20.5,BREAKOUT_WATCH
KIE,37,1.768198,CINF,Cincinnati Financial Corporation,Insurance,Finance,EMERGING,13,64.7,76.3,47.2,72,FOLLOWER,43.5,37.8,62.3,25.4,-36.9,24.5,NONE
KIE,38,1.759794,CB,Chubb Limited,Insurance,Finance,EMERGING,13,64.7,76.3,47.2,56,FOLLOWER,52.6,53.8,63.7,28.8,-34.9,10.0,NONE
KIE,39,1.757529,AIG,"American International Group, Inc.",Insurance,Finance,EMERGING,13,64.7,76.3,47.2,73,FOLLOWER,42.6,37.2,53.1,31.6,-21.5,15.9,NONE
KIE,40,1.756805,UNM,Unum Group,Insurance,Finance,EMERGING,13,64.7,76.3,47.2,9,FOLLOWER,75.8,63.8,69.2,72.9,3.7,5.4,BREAKOUT_WATCH
KIE,41,1.746818,PFG,"Principal Financial Group, Inc.",Insurance,Finance,EMERGING,13,64.7,76.3,47.2,38,FOLLOWER,60.9,72.8,58.3,30.4,-27.8,-14.6,NONE
KIE,42,1.73845,L,Loews Corporation,Insurance,Finance,EMERGING,13,64.7,76.3,47.2,76,FOLLOWER,41.0,33.9,52.5,18.6,-33.9,18.6,NONE
KIE,43,1.737367,MCY,Mercury General Corporation,Insurance,Finance,EMERGING,13,64.7,76.3,47.2,71,FOLLOWER,44.5,48.2,51.5,23.9,-27.6,3.2,NONE
KIE,44,1.731957,SIGI,"Selective Insurance Group, Inc.",Insurance,Finance,EMERGING,13,64.7,76.3,47.2,57,FOLLOWER,52.2,56.4,57.0,29.6,-27.4,0.6,NONE
KIE,45,1.719576,WRB,W. R. Berkley Corporation,Insurance-Prop/Cas/Titl,Finance,LOSING,159,37.6,33.2,44.1,3,FOLLOWER,34.4,21.1,55.8,18.1,-37.7,34.7,NONE
KIE,46,1.710767,MKL,Markel Group Inc.,Insurance,Finance,EMERGING,13,64.7,76.3,47.2,81,FOLLOWER,28.6,18.4,42.0,26.1,-15.9,23.6,NONE
KIE,47,1.710416,FNF,"Fidelity National Financial, Inc. - FNF Group",Insurance,Finance,EMERGING,13,64.7,76.3,47.2,85,FOLLOWER,25.1,16.0,44.8,11.7,-33.1,28.8,NONE
KIE,48,1.706077,AXS,Axis Capital Holdings Limited,Insurance,Finance,EMERGING,13,64.7,76.3,47.2,79,FOLLOWER,33.2,30.6,50.6,19.7,-30.9,20.1,NONE
KIE,49,1.701766,AFL,Aflac Incorporated,Insurance,Finance,EMERGING,13,64.7,76.3,47.2,74,FOLLOWER,42.3,43.5,51.7,14.3,-37.4,8.2,NONE
KIE,50,1.700647,AGO,Assured Guaranty Ltd.,Insurance,Finance,EMERGING,13,64.7,76.3,47.2,82,FOLLOWER,27.2,16.6,45.7,12.9,-32.8,29.1,NONE
KIE,51,1.668153,STC,Stewart Information Services Corporation,Insurance,Finance,EMERGING,13,64.7,76.3,47.2,70,FOLLOWER,44.8,24.3,61.0,54.4,-6.6,36.7,NONE
KIE,52,1.621706,LMND,Lemonade Inc,Insurance,Finance,EMERGING,13,64.7,76.3,47.2,84,FOLLOWER,26.0,7.7,20.9,72.5,51.6,13.2,NONE
KIE,53,1.439448,BHF,"Brighthouse Financial, Inc.",Insurance,Finance,EMERGING,13,64.7,76.3,47.2,89,FOLLOWER,16.6,14.2,15.5,6.8,-8.6,1.2,NONE
COPX,6,4.98,SCCO,Southern Copper Corporation,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,4,LEADER,77.7,88.8,62.8,80.7,17.9,-26.0,NONE
COPX,7,4.87,FCX,"Freeport-McMoRan, Inc.",Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,2,LEADER,81.0,92.1,70.9,89.5,18.6,-21.2,NONE
COPX,24,1.58,TGB,Trekor Metals Limited,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,1,PIONEER,81.5,91.8,73.3,95.1,21.8,-18.5,NONE
COPX,30,0.65,IE,Ivanhoe Electric Inc.,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,34,FOLLOWER,30.4,17.5,12.5,89.4,76.9,-5.0,NONE
IYT,1,17.98,UNP,Union Pacific Corporation,Transportation-Rail,Transportation,LOSING,131,46.0,41.4,52.9,1,FOLLOWER,71.0,72.4,73.7,61.0,-12.7,1.3,NONE
IYT,2,15.8,UBER,"Uber Technologies, Inc.",Leisure-Services,Consumer Services,LOSING,99,43.0,50.8,31.1,17,FOLLOWER,44.4,20.2,48.8,71.4,22.6,28.6,NONE
IYT,3,9.38,CSX,CSX Corporation,Transportation-Rail,Transportation,LOSING,131,46.0,41.4,52.9,2,FOLLOWER,67.4,80.3,65.1,48.8,-16.3,-15.2,NONE
IYT,4,5.6,UPS,"United Parcel Service, Inc. Class B",Transport-Air Freight,Transportation,LOSING,118,43.8,44.6,42.5,2,FOLLOWER,48.3,53.2,33.2,54.5,21.3,-20.0,NONE
IYT,5,4.89,NSC,Norfolk Southern Corporation,Transportation-Rail,Transportation,LOSING,131,46.0,41.4,52.9,3,FOLLOWER,65.5,59.3,70.0,58.3,-11.7,10.7,NONE
IYT,6,4.54,DAL,"Delta Air Lines, Inc.",Transportation-Airline,Transportation,LOSING,180,16.7,18.4,14.2,1,FOLLOWER,36.6,61.9,31.1,10.2,-20.9,-30.8,NONE
IYT,7,4.51,UAL,"United Airlines Holdings, Inc.",Transportation-Airline,Transportation,LOSING,180,16.7,18.4,14.2,6,FOLLOWER,29.3,43.3,32.4,10.0,-22.4,-10.9,NONE
IYT,8,4.49,FDX,FedEx Corporation,Transport-Air Freight,Transportation,LOSING,118,43.8,44.6,42.5,1,FOLLOWER,63.1,82.2,33.2,69.1,35.9,-49.0,NONE
IYT,9,3.65,ODFL,"Old Dominion Freight Line, Inc.",Transportation-Truck,Transportation,LOSING,119,38.4,44.4,29.4,12,FOLLOWER,44.7,82.0,18.9,20.9,2.0,-63.1,NONE
IYT,10,3.13,EXPD,"Expeditors International of Washington, Inc.",Transportation-Logistics,Transportation,LOSING,66,50.2,61.7,33.0,1,LEADER,82.4,69.3,79.8,80.8,1.0,10.4,BREAKOUT_WATCH
IYT,11,2.78,XPO,"XPO, Inc.",Transportation-Logistics,Transportation,LOSING,66,50.2,61.7,33.0,5,FOLLOWER,48.3,74.9,19.1,28.7,9.7,-55.8,NONE
IYT,12,2.44,JBHT,"J.B. Hunt Transport Services, Inc.",Transportation-Truck,Transportation,LOSING,119,38.4,44.4,29.4,5,FOLLOWER,52.8,84.6,29.7,35.1,5.4,-54.9,NONE
IYT,13,2.43,LUV,Southwest Airlines Co.,Transportation-Airline,Transportation,LOSING,180,16.7,18.4,14.2,7,FOLLOWER,27.9,49.9,23.1,6.9,-16.2,-26.7,NONE
IYT,14,2.22,CHRW,"C.H. Robinson Worldwide, Inc.",Transportation-Logistics,Transportation,LOSING,66,50.2,61.7,33.0,7,FOLLOWER,31.2,27.2,14.6,53.2,38.5,-12.6,NONE
IYT,16,1.37,KNX,Knight-Swift Transportation Holdings Inc. Class A,Transportation-Truck,Transportation,LOSING,119,38.4,44.4,29.4,6,FOLLOWER,51.7,83.3,19.7,38.1,18.4,-63.6,NONE
IYT,17,1.19,R,"Ryder System, Inc.",Comml Svcs-Leasing,Finance,LOSING,148,32.5,37.1,25.6,6,FOLLOWER,49.2,79.5,32.6,25.9,-6.7,-46.9,NONE
IYT,18,1.18,SAIA,"Saia, Inc.",Transportation-Truck,Transportation,LOSING,119,38.4,44.4,29.4,13,FOLLOWER,43.3,66.5,8.4,56.7,48.4,-58.1,NONE
IYT,19,1.13,AAL,American Airlines Group Inc.,Transportation-Airline,Transportation,LOSING,180,16.7,18.4,14.2,8,FOLLOWER,22.9,29.1,27.1,8.9,-18.2,-2.0,NONE
IYT,20,0.93,KEX,Kirby Corporation,Transportation-Ship,Transportation,LEADING,17,72.1,74.8,68.1,30,FOLLOWER,56.1,64.9,38.3,72.7,34.5,-26.7,BREAKOUT_WATCH
IYT,21,0.85,MATX,"Matson, Inc.",Transportation-Ship,Transportation,LEADING,17,72.1,74.8,68.1,4,LEADER,86.2,95.5,81.4,78.4,-3.0,-14.1,BREAKOUT_WATCH
IYT,22,0.84,LYFT,"Lyft, Inc. Class A",Leisure-Services,Consumer Services,LOSING,99,43.0,50.8,31.1,18,FOLLOWER,44.0,16.4,72.0,69.2,-2.8,55.6,NONE
IYT,23,0.77,LSTR,"Landstar System, Inc.",Transportation-Truck,Transportation,LOSING,119,38.4,44.4,29.4,10,FOLLOWER,46.5,78.0,15.7,61.4,45.6,-62.2,NONE
IYT,25,0.69,GXO,GXO Logistics Inc,Transportation-Logistics,Transportation,LOSING,66,50.2,61.7,33.0,8,FOLLOWER,25.0,26.9,30.2,23.8,-6.4,3.3,NONE
IYT,26,0.59,ALK,"Alaska Air Group, Inc.",Transportation-Airline,Transportation,LOSING,180,16.7,18.4,14.2,9,FOLLOWER,22.0,30.2,26.0,8.2,-17.7,-4.2,NONE
IYT,27,0.54,JOBY,"Joby Aviation, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,60,FOLLOWER,9.4,2.5,3.1,25.6,22.5,0.6,NONE
IYT,28,0.49,SKYW,"SkyWest, Inc",Transportation-Airline,Transportation,LOSING,180,16.7,18.4,14.2,2,FOLLOWER,36.5,25.9,75.4,9.5,-65.9,49.6,NONE
IYT,29,0.45,RXO,"RXO, Inc.",Transportation-Truck,Transportation,LOSING,119,38.4,44.4,29.4,7,FOLLOWER,49.5,87.6,11.2,64.9,53.7,-76.4,NONE
IYT,30,0.38,ARCB,ArcBest Corporation,Transportation-Truck,Transportation,LOSING,119,38.4,44.4,29.4,3,FOLLOWER,56.8,96.2,35.0,25.6,-9.4,-61.2,NONE
IYT,31,0.3,HUBG,"Hub Group, Inc. Class A",Transportation-Logistics,Transportation,LOSING,66,50.2,61.7,33.0,9,FOLLOWER,24.8,40.2,24.5,6.9,-17.6,-15.7,NONE
IYT,32,0.29,CAR,"Avis Budget Group, Inc.",Leisure-Services,Consumer Services,LOSING,99,43.0,50.8,31.1,19,FOLLOWER,41.7,48.0,18.3,71.0,52.7,-29.7,NONE
IYT,33,0.29,WERN,"Werner Enterprises, Inc.",Transportation-Truck,Transportation,LOSING,119,38.4,44.4,29.4,4,FOLLOWER,53.3,85.1,25.5,64.3,38.9,-59.6,NONE
IYT,34,0.22,ALGT,Allegiant Travel Company,Transportation-Airline,Transportation,LOSING,180,16.7,18.4,14.2,12,FOLLOWER,18.3,31.1,16.2,2.6,-13.6,-14.9,NONE
IYT,35,0.21,SNDR,"Schneider National, Inc. Class B",Transportation-Logistics,Transportation,LOSING,66,50.2,61.7,33.0,4,FOLLOWER,55.4,84.8,29.7,28.9,-0.8,-55.2,NONE
IYT,36,0.18,JBLU,JetBlue Airways Corporation,Transportation-Airline,Transportation,LOSING,180,16.7,18.4,14.2,10,FOLLOWER,21.8,36.2,21.6,2.3,-19.3,-14.6,NONE
IYT,37,0.12,GNK,Genco Shipping & Trading Ltd,Transportation-Ship,Transportation,LEADING,17,72.1,74.8,68.1,19,FOLLOWER,71.7,82.0,68.2,67.6,-0.6,-13.8,NONE
IYT,38,0.1,MRTN,"Marten Transport, Ltd.",Transportation-Truck,Transportation,LOSING,119,38.4,44.4,29.4,14,FOLLOWER,42.1,78.9,13.8,33.4,19.6,-65.1,NONE
IYT,39,0.07,HTLD,"Heartland Express, Inc.",Transportation-Truck,Transportation,LOSING,119,38.4,44.4,29.4,11,FOLLOWER,45.7,85.8,11.7,52.3,40.5,-74.0,NONE
IYT,40,0.07,CVLG,"Covenant Logistics Group, Inc. Class A",Transportation-Truck,Transportation,LOSING,119,38.4,44.4,29.4,9,FOLLOWER,46.9,91.5,17.2,42.4,25.2,-74.3,NONE
IYT,41,0.06,ULCC,"Frontier Group Holdings, Inc.",Transportation-Airline,Transportation,LOSING,180,16.7,18.4,14.2,3,FOLLOWER,35.6,67.8,31.4,5.7,-25.7,-36.4,NONE
IYT,42,0.05,FIP,FTAI Infrastructure Incorporation,Transportation-Equip Mfg,Producer Manufacturing,LOSING,90,41.2,52.5,24.2,8,FOLLOWER,15.1,18.6,10.0,20.4,10.4,-8.7,NONE
IYT,43,0.03,HTZ,Hertz Global Holdings Inc,Leisure-Services,Consumer Services,LOSING,99,43.0,50.8,31.1,27,FOLLOWER,22.7,1.7,0.9,97.4,96.5,-0.8,NONE
ITA,1,21.58,GE,GE Aerospace,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,21,FOLLOWER,43.2,52.5,51.0,18.4,-32.6,-1.5,NONE
ITA,2,17.24,RTX,RTX Corporation,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,7,FOLLOWER,59.6,60.9,81.2,30.2,-51.0,20.3,NONE
ITA,3,9.07,BA,Boeing Company,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,33,FOLLOWER,33.6,49.5,25.7,27.5,1.8,-23.8,NONE
ITA,4,4.83,GD,General Dynamics Corporation,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,12,FOLLOWER,52.3,48.7,64.4,30.3,-34.1,15.8,NONE
ITA,5,4.74,LMT,Lockheed Martin Corporation,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,11,FOLLOWER,52.9,65.5,61.8,27.9,-33.8,-3.7,NONE
ITA,6,4.41,NOC,Northrop Grumman Corp.,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,31,FOLLOWER,34.4,29.4,40.8,44.1,3.3,11.5,NONE
ITA,7,4.35,HWM,Howmet Aerospace Inc.,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,28,FOLLOWER,36.2,59.6,31.0,7.8,-23.2,-28.6,NONE
ITA,8,4.29,TDG,TransDigm Group Incorporated,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,47,FOLLOWER,23.1,18.4,28.8,18.7,-10.1,10.5,NONE
ITA,9,3.7,LHX,L3Harris Technologies Inc,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,39,FOLLOWER,28.9,30.1,17.4,27.4,10.0,-12.8,NONE
ITA,10,3.4,AXON,Axon Enterprise Inc,Security/Sfty,Electronic Technology,LOSING,65,51.5,62.3,35.3,5,FOLLOWER,56.6,43.2,80.1,71.0,-9.0,36.8,NONE
ITA,11,2.43,RKLB,Rocket Lab Corporation,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,23,FOLLOWER,39.2,84.1,2.0,37.4,35.5,-82.1,NONE
ITA,12,2.08,ATI,ATI Inc,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,2,LEADER,82.2,95.0,72.8,74.4,1.6,-22.3,NONE
ITA,13,1.76,CRS,Carpenter Technology Corporation,Steel-Specialty Alloys,Non-Energy Minerals,LOSING,142,34.4,38.4,28.5,1,FOLLOWER,46.5,82.4,34.6,14.9,-19.7,-47.8,NONE
ITA,14,1.6,CW,Curtiss-Wright Corporation,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,49,FOLLOWER,22.1,39.9,12.7,3.7,-9.1,-27.1,NONE
ITA,15,1.51,WWD,"Woodward, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,25,FOLLOWER,38.6,53.6,37.8,21.0,-16.8,-15.8,NONE
ITA,16,1.45,FTAI,FTAI Aviation Ltd.,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,40,FOLLOWER,27.5,51.1,10.1,16.5,6.5,-41.0,NONE
ITA,18,1.04,TXT,Textron Inc.,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,45,FOLLOWER,24.1,30.0,22.1,21.6,-0.5,-7.9,NONE
ITA,19,1.04,BWXT,"BWX Technologies, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,55,FOLLOWER,14.9,17.9,12.8,12.4,-0.3,-5.1,NONE
ITA,20,0.99,HEI,HEICO Corporation,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,27,FOLLOWER,36.3,41.9,37.5,17.6,-20.0,-4.4,NONE
ITA,21,0.86,HII,"Huntington Ingalls Industries, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,42,FOLLOWER,26.3,26.7,36.2,11.0,-25.2,9.4,NONE
ITA,23,0.71,KTOS,"Kratos Defense & Security Solutions, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,41,FOLLOWER,26.7,7.6,12.2,75.5,63.3,4.6,NONE
ITA,24,0.52,HXL,Hexcel Corporation,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,20,FOLLOWER,44.2,62.8,53.5,12.1,-41.4,-9.3,NONE
ITA,25,0.44,VSEC,VSE Corporation,Comml Svcs-Consulting,Commercial Services,LOSING,37,63.6,70.5,53.2,5,FOLLOWER,66.1,55.2,75.8,71.0,-4.8,20.6,NONE
ITA,26,0.38,AIR,AAR CORP.,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,6,FOLLOWER,60.1,85.2,78.4,16.2,-62.2,-6.7,NONE
ITA,27,0.36,AVAV,"AeroVironment, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,56,FOLLOWER,14.2,3.5,8.1,41.3,33.3,4.6,NONE
ITA,28,0.35,SARO,"StandardAero, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,51,FOLLOWER,20.1,27.9,21.7,5.0,-16.7,-6.2,NONE
ITA,29,0.34,MRCY,"Mercury Systems, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,38,FOLLOWER,29.7,64.9,10.8,11.6,0.8,-54.1,NONE
ITA,30,0.28,KRMN,Karman Holdings Inc.,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,59,FOLLOWER,10.6,5.8,10.3,7.2,-3.1,4.4,NONE
ITA,31,0.27,ACHR,Archer Aviation Inc Class A,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,37,FOLLOWER,30.0,12.4,15.3,91.8,76.5,3.0,NONE
ITA,32,0.22,DRS,"Leonardo DRS, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,36,FOLLOWER,30.3,52.3,11.4,4.5,-6.9,-40.8,NONE
ITA,33,0.21,ATRO,Astronics Corporation,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,3,FOLLOWER,70.3,89.8,61.5,67.9,6.4,-28.3,NONE
ITA,34,0.19,LOAR,Loar Holdings Inc.,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,14,FOLLOWER,51.2,39.4,68.7,58.0,-10.7,29.3,NONE
ITA,35,0.18,DCO,Ducommun Incorporated,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,4,FOLLOWER,65.9,93.1,75.1,26.0,-49.1,-18.0,NONE
ITA,36,0.14,LUNR,"Intuitive Machines, Inc. Class A",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,16,FOLLOWER,50.9,88.4,0.6,91.8,91.1,-87.8,NONE
ITA,37,0.12,VVX,V2X Inc,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,24,FOLLOWER,38.7,78.1,25.1,6.7,-18.4,-53.1,NONE
ITA,38,0.09,RDW,Redwire Corp,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,9,FOLLOWER,53.8,94.7,1.9,91.6,89.8,-92.8,NONE
ITA,39,0.08,RCAT,Red Cat Holdings Inc,Comp Sftwr - Specialty Enterprise,Technology Services,LOSING,40,55.6,69.4,34.8,15,FOLLOWER,39.5,57.0,3.2,82.6,79.4,-53.8,NONE
ITA,40,0.07,CDRE,"Cadre Holdings, Inc.",Security/Sfty,Electronic Technology,LOSING,65,51.5,62.3,35.3,16,FOLLOWER,24.2,8.5,33.3,27.7,-5.6,24.8,NONE
ITA,41,0.06,NPK,"National Presto Industries, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,1,LEADER,91.0,87.5,79.9,91.9,12.0,-7.6,NONE
ITA,42,0.05,FLY,"Firefly Aerospace, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,29,FOLLOWER,36.0,60.8,1.2,62.1,60.9,-59.6,NONE
ITA,43,0.05,BETA,"BETA Technologies, Inc. Class A",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,22,FOLLOWER,40.6,10.9,67.4,68.4,1.0,56.4,NONE
ITA,44,0.05,RGR,"Sturm, Ruger & Company, Inc.",Security/Sfty,Electronic Technology,LOSING,65,51.5,62.3,35.3,7,FOLLOWER,48.4,66.8,35.0,58.7,23.7,-31.9,NONE
ITA,45,0.04,SWBI,"Smith & Wesson Brands, Inc.",Security/Sfty,Electronic Technology,LOSING,65,51.5,62.3,35.3,11,FOLLOWER,37.8,82.7,15.6,8.6,-7.1,-67.0,NONE
ITA,46,0.03,VOYG,"Voyager Technologies, Inc. Class A",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,10,FOLLOWER,53.5,84.3,7.4,96.1,88.7,-76.9,NONE
ITA,47,0.02,SPCE,Virgin Galactic Holdings Inc,Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,46,FOLLOWER,23.9,13.3,0.6,83.1,82.6,-12.7,NONE
ITA,48,0.01,YSS,"York Space Systems, Inc.",Aerospace/Defense,Electronic Technology,LOSING,86,42.3,54.8,23.6,64,FOLLOWER,2.6,,0.3,0.6,0.3,,NONE
PAVE,1,0.74,GGG,Graco Inc.,Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,24,FOLLOWER,39.9,27.5,54.1,33.6,-20.4,26.6,NONE
PAVE,2,0.7,CR,Crane Company,Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,13,FOLLOWER,52.4,51.5,70.0,27.7,-42.3,18.5,NONE
PAVE,3,0.62,RRX,Regal Rexnord Corporation,Electrical-Power/Equipmt,Producer Manufacturing,LOSING,140,30.9,38.6,19.3,17,FOLLOWER,23.1,47.1,10.8,2.5,-8.3,-36.2,NONE
PAVE,4,0.61,WMS,"Advanced Drainage Systems, Inc.",Bldg-Constr Prds/Misc,Producer Manufacturing,LOSING,168,24.2,24.6,23.7,2,FOLLOWER,29.7,20.6,39.2,35.7,-3.4,18.6,NONE
PAVE,5,0.59,AYI,Acuity Inc.,Building - Construction Products,Producer Manufacturing,LOSING,46,53.0,67.2,31.6,17,FOLLOWER,43.7,22.8,60.7,52.2,-8.5,37.9,NONE
PAVE,6,0.58,SPXC,"SPX Technologies, Inc.",Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,37,FOLLOWER,19.0,23.1,21.2,10.9,-10.3,-1.9,NONE
PAVE,7,0.57,PNR,Pentair plc,Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,41,FOLLOWER,14.9,4.3,16.7,16.3,-0.4,12.4,NONE
PAVE,8,0.57,WLK,Westlake Corporation,Chemicals-Basic,Process Industries,LOSING,137,32.5,39.5,21.9,2,FOLLOWER,41.7,57.7,18.8,70.8,52.0,-39.0,NONE
PAVE,9,0.55,TTEK,"Tetra Tech, Inc.",Pollution Control,Industrial Services,LOSING,74,51.7,57.8,42.7,3,FOLLOWER,60.7,41.5,89.2,75.0,-14.2,47.7,NONE
PAVE,10,0.54,VMI,"Valmont Industries, Inc.",Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,16,FOLLOWER,34.9,54.6,20.8,33.4,12.6,-33.8,NONE
PAVE,11,0.52,DY,"Dycom Industries, Inc.",Telecom-Infrastructure,Electronic Technology,LOSING,73,45.8,58.2,27.1,9,FOLLOWER,14.5,14.9,3.6,1.3,-2.2,-11.4,NONE
PAVE,12,0.51,ACM,AECOM,Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,21,FOLLOWER,18.5,6.7,27.3,18.1,-9.1,20.5,NONE
PAVE,13,0.49,FPS,"Forgent Power Solutions, Inc. Class A",Electrical-Power/Equipmt,Producer Manufacturing,LOSING,140,30.9,38.6,19.3,20,FOLLOWER,9.4,,2.2,15.1,12.8,,NONE
PAVE,14,0.47,ZWS,Zurn Elkay Water Solutions Corporation,Machinery-Gen Industrial,Producer Manufacturing,LOSING,98,42.5,50.9,29.9,27,FOLLOWER,37.7,33.6,48.7,22.5,-26.2,15.1,NONE
PAVE,15,0.44,CMC,Commercial Metals Company,Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,17,FOLLOWER,32.4,43.7,21.6,36.4,14.9,-22.2,NONE
PAVE,16,0.43,TEX,Terex Corporation,Machinery-Constr/Mining/Farming,Producer Manufacturing,LOSING,27,66.1,76.0,51.2,6,FOLLOWER,61.7,77.4,63.8,53.3,-10.5,-13.6,NONE
PAVE,17,0.42,BLDR,"Builders FirstSource, Inc.",Building - Construction Products,Producer Manufacturing,LOSING,46,53.0,67.2,31.6,34,FOLLOWER,22.1,5.3,19.2,44.1,24.9,14.0,NONE
PAVE,18,0.42,ACA,"Arcosa, Inc.",Building - Construction Products,Producer Manufacturing,LOSING,46,53.0,67.2,31.6,5,FOLLOWER,70.0,74.7,77.2,44.9,-32.3,2.4,BREAKOUT_WATCH
PAVE,19,0.4,ATKR,Atkore Inc,Building - Construction Products,Producer Manufacturing,LOSING,46,53.0,67.2,31.6,1,PIONEER,85.9,79.0,74.0,93.4,19.4,-4.9,BREAKOUT_WATCH
PAVE,20,0.39,CLF,Cleveland-Cliffs Inc,Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,9,FOLLOWER,24.5,23.3,15.9,46.4,30.4,-7.4,NONE
PAVE,21,0.39,PLPC,Preformed Line Products Company,Telecom - Equipment,Electronic Technology,LOSING,103,41.7,49.7,29.7,2,FOLLOWER,67.7,94.3,57.3,79.9,22.6,-37.0,NONE
PAVE,22,0.39,POWL,"Powell Industries, Inc.",Electrical-Power/Equipmt,Producer Manufacturing,LOSING,140,30.9,38.6,19.3,10,FOLLOWER,37.5,89.4,4.6,7.2,2.6,-84.8,NONE
PAVE,23,0.37,EXPO,"Exponent, Inc.",Comml Svcs-Consulting,Commercial Services,LOSING,37,63.6,70.5,53.2,12,FOLLOWER,55.1,32.4,79.3,68.5,-10.8,46.9,BREAKOUT_WATCH
PAVE,24,0.36,CMCO,Columbus McKinnon Corporation,Machinery-Mtl Hdlg/Autmn,Technology Services,LOSING,105,44.1,49.4,36.0,4,FOLLOWER,44.2,45.4,72.2,16.4,-55.8,26.8,NONE
PAVE,25,0.35,EXP,Eagle Materials Inc.,Bldg-Cement/Concrt/Ag,Non-Energy Minerals,LOSING,87,42.1,54.6,23.5,8,FOLLOWER,19.5,19.9,19.4,22.3,2.9,-0.4,NONE
PAVE,26,0.35,AGX,"Argan, Inc.",Bldg-Heavy Construction,Industrial Services,LOSING,114,37.3,46.2,24.1,17,FOLLOWER,27.8,50.6,5.6,1.7,-3.9,-45.1,NONE
