engine,variant,timing,cost,policy,period,n,cagr,mdd,sharpe,sortino,calmar,daily_pf
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,NATIVE_NO_FILL,2016,252,0.3107727626685328,-0.13941122070687473,1.518031560673074,2.335385699635568,2.2291804138345643,1.3265240349734995
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,NATIVE_NO_FILL,2017,251,0.2912021148155224,-0.1327827768294234,1.485949154274386,2.1133088060928245,2.1930714341786137,1.271246778845842
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,NATIVE_NO_FILL,2018,251,0.3060385992728689,-0.24331755655608345,0.9636485149054942,1.4403724127136868,1.257774422875764,1.2149331286906118
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,NATIVE_NO_FILL,2019,252,0.3852889082924431,-0.12437630051575577,1.5684963764004776,2.4590236049385075,3.097767876152864,1.332595832531325
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,NATIVE_NO_FILL,2020,253,1.6133145253104626,-0.2640245562366278,2.552678986535011,4.286564147479701,6.110471496691221,1.6765995093565746
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,NATIVE_NO_FILL,2021,252,0.42453045698125713,-0.28355850238521907,1.2036434038422454,1.7675499987483323,1.4971529804615953,1.2201481149444875
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,NATIVE_NO_FILL,2022,251,-0.06705228764870608,-0.13694134197145502,-0.2883748407088699,-0.37574423086464803,-0.4896424022387842,0.9258497814473661
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,NATIVE_NO_FILL,2023,250,0.5690602815834571,-0.15417030009258037,2.0502844530121287,3.0812426395636474,3.691114833672454,1.4540812807651586
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,NATIVE_NO_FILL,2024,252,0.8471141412375054,-0.2157865290196388,1.9524584238248834,2.9699125732020244,3.9257044686066074,1.4013086642394974
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,NATIVE_NO_FILL,2025,250,0.6403206356205904,-0.11748815650678335,1.8812856684482548,2.9835026217660645,5.450086669660363,1.3994934381402981
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,NATIVE_NO_FILL,2026,54,-0.22753912480957406,-0.20267626282269813,-0.42793877252913154,-0.5680505747789258,-1.1226727868404898,0.9280013260875307
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,FULL,2568,0.506636101250566,-0.27624525700151137,1.5570068086080773,2.3724435948594893,1.8340083256082624,1.3514441127157983
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016_2020,1259,0.5653085338699306,-0.2643627289255178,1.7144299133336067,2.702430268656641,2.138382124316783,1.4095506245942402
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021_2025,1255,0.4883491892017513,-0.27624525700151115,1.5178968049395527,2.2723012454371996,1.7678102223455727,1.330151816148919
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2025,1003,0.4809258708759587,-0.20475155295282954,1.5659531906892545,2.356025472602753,2.3488264872245144,1.3573411040984997
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2026_AVAILABLE,1057,0.4369771488872505,-0.20475155295282954,1.42218279428648,2.1083104216601742,2.13418234238214,1.318163485035206
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016,252,0.34851140255646174,-0.12951961001971324,1.6409066875048188,2.509405589436491,2.6908002772971393,1.361674108737166
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2017,251,0.3397394591749505,-0.13321606136522723,1.6425255009161346,2.3222976505913993,2.550289024410619,1.3069550354585124
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2018,251,0.3000085246164921,-0.2643627289255174,0.9459264870974365,1.4132953041084366,1.134836691374213,1.2098445840986822
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2019,252,0.43358488618806446,-0.12250029961724929,1.7140778381414927,2.7112705352286466,3.5394598016722836,1.3686161283163667
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2020,253,1.7808436266557637,-0.2455850693527375,2.70268531616683,4.581740377579798,7.251432798212629,1.7332186858191163
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021,252,0.5182658030726341,-0.27624525700151115,1.3894058234689806,2.057525475949134,1.8761075165529415,1.2591960672412312
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022,251,-0.10108457814731775,-0.1577968935616375,-0.4422883793173809,-0.5536208525967968,-0.6405992910616635,0.8847004434092178
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2023,250,0.5954456171314622,-0.16096584790968993,2.0887932559140334,3.15811927818435,3.699204675177666,1.4629928864640096
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2024,252,0.9144606390301464,-0.20475155295282954,2.0569241017630495,3.1450490461407155,4.466196352810173,1.427697164692381
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2025,250,0.7517057472391584,-0.135301175208291,2.0397309090131186,3.3091330699277246,5.555796142065552,1.4525700780986646
LEGACY_GROSS100,EARLY1,LAG1_GROSS,BASE,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2026,54,-0.178823066007606,-0.19738084318382365,-0.2782052531756031,-0.37142625391373646,-0.9059798464892841,0.9525165446011326
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,FULL,2568,0.49903435170745936,-0.2767969120932191,1.5396255812126831,2.3440195100463033,1.8028898802866542,1.3468095706031795
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016_2020,1259,0.5577573529140947,-0.2647758754543009,1.697325899477379,2.6731940862760206,2.1065263289455576,1.4046247075833747
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021_2025,1255,0.48088114004404847,-0.27679691209321855,1.5007150133895257,2.2447536305750933,1.7373067365798476,1.3257446449332326
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2025,1003,0.4743354389723211,-0.20628626491200752,1.5498642855065934,2.330069569671302,2.299403885055805,1.352949766545837
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2026_AVAILABLE,1057,0.43011195824386306,-0.20628626491200752,1.4053937325324677,2.081818146677069,2.0850247030616873,1.3137747751652797
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016,252,0.3403548801738412,-0.13131698966244865,1.6095263426385433,2.4571596783686913,2.5918571621899504,1.353530653834302
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2017,251,0.33034644156963044,-0.1341325203272511,1.6054849550001444,2.2661121085366807,2.46283631116201,1.2992176930383683
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2018,251,0.29438473871897886,-0.2647758754543005,0.9331113503755464,1.393100130512564,1.111826136780308,1.2066418628633129
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2019,252,0.42921617114496313,-0.12280463441906764,1.700415632389275,2.687933810341498,3.4951137892750372,1.3649585755713385
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2020,253,1.7705736178440228,-0.24705599326975158,2.693078921241133,4.562736284644796,7.16668960105249,1.729546850521315
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021,252,0.5072233670283433,-0.27679691209321855,1.3683804726637232,2.0244261638506797,1.8324748032504157,1.2547397793106587
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022,251,-0.10508309842685903,-0.15814629038278272,-0.4650590824429371,-0.581667362129134,-0.6644676784546276,0.8792498762866823
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2023,250,0.5899624475514598,-0.16165131710364133,2.074628773267144,3.1349287910011636,3.6495987667901924,1.4591479194863914
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2024,252,0.9031855535399249,-0.20628626491200708,2.0398519087268374,3.116619156960772,4.378311633715339,1.423343312017934
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2025,250,0.7446755927754154,-0.13551804379124843,2.0263187055112817,3.2844942425748043,5.495029089428942,1.4489139901606816
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL5,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2026,54,-0.18772258286408283,-0.19840608653318748,-0.30495383902066375,-0.40673612402204334,-0.9461533471287051,0.9480487272104507
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,FULL,2568,0.4853089775502457,-0.27774424170886014,1.5081556597297596,2.292212228748132,1.7473232732542523,1.3384512934252926
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016_2020,1259,0.5435792747425485,-0.26596448790948624,1.6653590843584387,2.6179162612028164,2.0438039642628563,1.3954079595072668
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021_2025,1255,0.4677175504500779,-0.2777442417088599,1.470215527620882,2.1956904637352084,1.6839864890533136,1.318016426036119
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2025,1003,0.46280519460401215,-0.20946426915519256,1.5215125782060328,2.2840362596110384,2.209470839444787,1.345314139245307
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2026_AVAILABLE,1057,0.418282917183987,-0.20946426915519256,1.376230907161537,2.0355809255060247,1.9969177505595488,1.3062021728366515
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016,252,0.32619701724326977,-0.13430706607843468,1.5545333895487408,2.364951739340338,2.4287405478187742,1.339306382902982
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2017,251,0.3158156716845999,-0.135367900097358,1.547695958995339,2.178299929588914,2.3330174395662633,1.2872095151228693
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2018,251,0.2838640864708273,-0.26596448790948624,0.9091053233668159,1.3553730940398305,1.0673007088353565,1.2006658750366586
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2019,252,0.42000970116504366,-0.12332861355354063,1.6716425873892207,2.638149477708139,3.4056143912029375,1.357414037358269
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2020,253,1.7443965122666936,-0.2495648336102717,2.669778001769785,4.515551752477028,6.989752871154908,1.7207374368595392
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021,252,0.48743354862732047,-0.2777442417088599,1.3303536511827678,1.9647134527507828,1.7549726526401341,1.2467587034410352
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022,251,-0.11087085753134363,-0.15895981443840435,-0.49817938802577066,-0.6221862714271816,-0.6974772707369081,0.871342214032244
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2023,250,0.5783031626128312,-0.16287705052246038,2.044416720776921,3.0856572061430865,3.5505503123847673,1.4511095691125262
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2024,252,0.8843155215062677,-0.20946426915519223,2.0107710010556077,3.067686367817506,4.221796514856086,1.4159494200651639
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2025,250,0.7314989310962463,-0.1360289668025224,2.0011782349415386,3.2381217128963398,5.3775232458994315,1.4420847728297623
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL10,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2026,54,-0.2012120147963109,-0.19983141278448868,-0.345949210057624,-0.46068458968837,-1.0069088337643448,0.9413042664198907
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,FULL,2568,0.458219486892246,-0.27963622316962167,1.4450235804296654,2.1887719653379087,1.6386270766298376,1.3218580879298416
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016_2020,1259,0.5155937524036507,-0.26833671841685536,1.6012247632526178,2.507576785540506,1.921443160837522,1.3771422884291324
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021_2025,1255,0.44172676837750746,-0.2796362231696222,1.4090194574680417,2.0976890726781394,1.579647884564526,1.3026517457152853
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2025,1003,0.44000316407863105,-0.21578652901963846,1.4646392711113827,2.192076693175711,2.039066878167297,1.3301601548074289
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022_2026_AVAILABLE,1057,0.39490558433230505,-0.21578652901963846,1.3177476929411578,1.9432403519092056,1.83007524207577,1.2911699776341765
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2016,252,0.2983126082670755,-0.14026021388542176,1.4441620241835313,2.181676250953689,2.126851228893508,1.3113012035890343
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2017,251,0.2872122058314519,-0.1378346160917201,1.4315696183929822,2.0035341768728334,2.0837450995643256,1.2634057178685825
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2018,251,0.2630680862917849,-0.26833671841685536,0.8609821838417178,1.2800571460339754,0.9803655938100662,1.1888177302988536
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2019,252,0.4017657707480118,-0.12437630051575577,1.6139184987011284,2.5385782714959215,3.230243777005707,1.342446277761806
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2020,253,1.6927514920124782,-0.25456007759703936,2.623019231594055,4.421238186885322,6.649713136448877,1.7032843572775218
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2021,252,0.44860745819764336,-0.2796362231696222,1.2540221327948824,1.845478083368766,1.6042537447858687,1.2308454471804289
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2022,251,-0.12233900063597192,-0.16059158431698384,-0.5643923793048593,-0.7028334023544822,-0.7618020655085697,0.8557679684648645
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2023,250,0.5552289467425948,-0.16532382808261237,1.9836646932226931,2.986980225999907,3.358432678350194,1.434977801262861
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2024,252,0.8471141412375054,-0.2157865290196388,1.9524584238248834,2.9699125732020244,3.9257044686066074,1.4013086642394974
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2025,250,0.7054304993664318,-0.13705008103950078,1.9507004673987287,3.145472034282402,5.147246130873221,1.428530734785679
LEGACY_GROSS100,EARLY1,LAG1_GROSS,ALL20,SELECTIVE_FILL_NO_ZERO_OVERRIDE,2026,54,-0.22753912480957406,-0.20267626282269813,-0.42793877252913154,-0.5680505747789258,-1.1226727868404898,0.9280013260875307
LEGACY_GROSS100,EARLY2,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,FULL,2568,0.4900124181730243,-0.2525606239890399,1.5394235858312013,2.3575435830460667,1.9401774133813072,1.3468466071447902
LEGACY_GROSS100,EARLY2,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2016_2020,1259,0.5538375489744394,-0.24249834854948604,1.6971090034162857,2.7223861553673343,2.2838817348128004,1.4072454184667798
LEGACY_GROSS100,EARLY2,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2021_2025,1255,0.481958109557985,-0.25256062398903956,1.5361867720656617,2.2939196800720123,1.9082868182132013,1.3320060354881562
LEGACY_GROSS100,EARLY2,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2022_2025,1003,0.49548626422843056,-0.20063125959832984,1.6331607260812688,2.4740518122159174,2.469636412692667,1.3738383766767286
LEGACY_GROSS100,EARLY2,SAME_DAY_GROSS,BASE,NATIVE_NO_FILL,2022_2026_AVAILABLE,1057,0.4315255516882224,-0.2169512697668653,1.435195164378932,2.129430367073382,1.989043678573246,1.3211074248465786
