engine,variant,cost_bps,period,n,cagr,mdd,sharpe,sortino,calmar,daily_pf
CAUSAL_OPEN_REPLICATION,EARLY0,10,2025,250,0.879618142111309,-0.14492369615599665,1.973600248313098,2.8600861422526087,6.069526001907122,1.4468835369287514
CAUSAL_OPEN_REPLICATION,EARLY0,10,2026,53,0.04191863953826158,-0.1802929475032159,0.3164205947134536,0.4370439443862797,0.232502935465703,1.0564500233526621
CAUSAL_OPEN_REPLICATION,EARLY0,20,FULL,2567,0.4353343498771327,-0.29145939576320434,1.2503686570294033,1.813057890554453,1.4936363562313129,1.2726943890140527
CAUSAL_OPEN_REPLICATION,EARLY0,20,2016_2020,1259,0.4762738722062121,-0.2615107609968592,1.344843771491291,2.0104429883169974,1.8212400529549613,1.2980935845497845
CAUSAL_OPEN_REPLICATION,EARLY0,20,2021_2025,1255,0.4167624159279115,-0.29145939576320445,1.2176677290599358,1.7249678354821527,1.4299158715971167,1.2644048543982587
CAUSAL_OPEN_REPLICATION,EARLY0,20,2022_2025,1003,0.44943727332105365,-0.2044713646992936,1.3507463922179592,1.959347990276481,2.1980450611361637,1.3079633149385754
CAUSAL_OPEN_REPLICATION,EARLY0,20,2022_2026_AVAILABLE,1056,0.42280845315421756,-0.2044713646992936,1.2648650231949896,1.822678404184968,2.0678125456638976,1.2836542569164762
CAUSAL_OPEN_REPLICATION,EARLY0,20,2016,252,0.2189616317503833,-0.15872346676527738,1.0239873296497344,1.4853227829099473,1.3795164395834865,1.2033794949971723
CAUSAL_OPEN_REPLICATION,EARLY0,20,2017,251,0.25504317218510897,-0.1472352289622083,1.09084565480397,1.416108426910522,1.7322156795135784,1.2125494641569343
CAUSAL_OPEN_REPLICATION,EARLY0,20,2018,251,0.19435430466510084,-0.26151076099685866,0.6643470765960549,0.9633740994269221,0.7431981151530337,1.1375143018437026
CAUSAL_OPEN_REPLICATION,EARLY0,20,2019,252,0.45186239846910703,-0.13291642326725062,1.5228349713100184,2.3244369199400325,3.39959793802578,1.30322700997187
CAUSAL_OPEN_REPLICATION,EARLY0,20,2020,253,1.6332071593521036,-0.24066522504768906,2.2441749412755323,3.5560402268844036,6.786219982668768,1.5363712665193858
CAUSAL_OPEN_REPLICATION,EARLY0,20,2021,252,0.29384994416677523,-0.29145939576320445,0.8408071543061371,1.1331417588456627,1.0082019946459815,1.1560808879976747
CAUSAL_OPEN_REPLICATION,EARLY0,20,2022,251,-0.09792539937140055,-0.16442584038463015,-0.4063070670928787,-0.5086569320266978,-0.5955596708055761,0.8947039631059058
CAUSAL_OPEN_REPLICATION,EARLY0,20,2023,250,0.4945817524078828,-0.16459016289546524,1.5766069118795256,2.451044438224737,3.0049289927612644,1.3453051218406635
CAUSAL_OPEN_REPLICATION,EARLY0,20,2024,252,0.7776781492160305,-0.15989865088144306,1.7101582975755316,2.5217672340710857,4.863569172904657,1.3532781285327256
CAUSAL_OPEN_REPLICATION,EARLY0,20,2025,250,0.8420314250071206,-0.14594380947895202,1.9167251671906955,2.769065833951513,5.769559037915603,1.4314414572779068
CAUSAL_OPEN_REPLICATION,EARLY0,20,2026,53,0.0017224948000973406,-0.1838735897276369,0.23017668372229633,0.31642502443195764,0.009367820591574838,1.0406893836523958
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,FULL,2567,0.5093902645063775,-0.3304097524399653,1.3791165737440796,2.0182455822329954,1.541692582451641,1.3059013013065828
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2016_2020,1259,0.5871950377836874,-0.2367161582194922,1.5437804618154343,2.339287079335395,2.480587054979229,1.3478865558465762
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2021_2025,1255,0.44469523422753787,-0.3304097524399654,1.2549709909141058,1.7848241458131178,1.3458901589423813,1.2764997612016704
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2022_2025,1003,0.4641575296063267,-0.19656597530875308,1.370300995252903,2.0010868138879507,2.361332010167366,1.3151264309507997
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2022_2026_AVAILABLE,1056,0.45491144626948454,-0.19656597530875308,1.3194897210842869,1.9192205724901703,2.314293944081315,1.299775935978854
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2016,252,0.19635522849063025,-0.17626728611486975,0.9283715533000094,1.3447675478125012,1.1139629639652453,1.1822351261182666
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2017,251,0.2863511025054797,-0.11724910877334738,1.1815266324295817,1.531708050182681,2.4422454507438602,1.229792761831957
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2018,251,0.2980761201073716,-0.22888314878609506,0.8830818906508402,1.2898136687213144,1.302306970557896,1.187154424938212
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2019,252,0.6179600304598598,-0.12989071242080064,1.833646202174569,2.7970361304845355,4.757538233048447,1.3752148026999729
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2020,253,2.1031280208693,-0.23671615821949232,2.572477528813095,4.206269485851863,8.88459848574933,1.639795807183624
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2021,252,0.36976255100879074,-0.3304097524399654,0.9553658022071349,1.290456590466634,1.119103017626502,1.1821988849433482
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2022,251,-0.036369489677442024,-0.1539725613348324,-0.08867113113871977,-0.11370122848311204,-0.23620760323881387,0.9757419398489326
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2023,250,0.5464871716679609,-0.13887727490847435,1.7024916138942245,2.696796399109036,3.935036686370162,1.3736845554845
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2024,252,0.6177540188733139,-0.16252043521829196,1.4312463739727663,2.07250447690311,3.8010851868786077,1.287796837717817
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2025,250,0.9079279985878153,-0.14390283001675142,1.9889208821519413,2.9330522694184307,6.309313016860928,1.4602019742128036
CAUSAL_OPEN_REPLICATION,CORE_DDV50,0,2026,53,0.2905372782814979,-0.14539000852247552,0.7717579385920158,1.0968368882197908,1.9983304302274965,1.1439676081114687
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,FULL,2567,0.49176373363137027,-0.3317668488783728,1.3449018279751637,1.9646301803548694,1.4822569985334881,1.2971620525095429
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2016_2020,1259,0.5689508480497345,-0.23981366597755605,1.5096045558284674,2.2834032608468378,2.3724705000881063,1.338827185052618
CAUSAL_OPEN_REPLICATION,CORE_DDV50,5,2021_2025,1255,0.42806518330234233,-0.3317668488783728,1.2210850227134138,1.7335695309017338,1.2902590621984444,1.2680318986475487
