sector_etf,provider_symbol,symbol,weight_pct,name,as_of,shares,market_value,source_url,provider,quality
SKYY,AMZN,AMZN,3.47,"Amazon.com, Inc.",2024-11-21T00:00:00.000Z,626897.0,124363826.86,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,IBM,IBM,3.44,International Business Machines Corporation,2024-11-21T00:00:00.000Z,553607.0,123122196.8,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,GOOGL,GOOGL,3.21,Alphabet Inc. Class A,2024-11-21T00:00:00.000Z,684913.0,114811966.19,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,PSTG,PSTG,3.14,"Pure Storage, Inc. Class A",2024-11-21T00:00:00.000Z,2181728.0,112489895.68,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,MSFT,MSFT,3.09,Microsoft Corporation,2024-11-21T00:00:00.000Z,268256.0,110754854.72,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,MDB,MDB,2.83,"MongoDB, Inc. Class A",2024-11-21T00:00:00.000Z,320684.0,101156560.96,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,NET,NET,2.65,Cloudflare Inc Class A,2024-11-21T00:00:00.000Z,908212.0,94672018.88,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,TWLO,TWLO,2.54,"Twilio, Inc. Class A",2024-11-21T00:00:00.000Z,891500.0,90995405.0,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,TEAM,TEAM,2.4,Atlassian Corp Class A,2024-11-21T00:00:00.000Z,337868.0,85808335.95999998,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,CSCO,CSCO,2.37,"Cisco Systems, Inc.",2024-11-21T00:00:00.000Z,1476068.0,84962474.08,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,HUBS,HUBS,2.26,"HubSpot, Inc.",2024-11-21T00:00:00.000Z,112106.0,80716320.0,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,CFLT,CFLT,2.25,Confluent Inc Class A,2024-11-21T00:00:00.000Z,2636688.0,80709019.68,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,SHOP,SHOP,2.25,"Shopify, Inc. Class A",2024-11-21T00:00:00.000Z,755373.0,80432117.04,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,GTLB,GTLB,2.14,"Gitlab, Inc. Class A",2024-11-21T00:00:00.000Z,1180391.0,76489336.79999998,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,CRM,CRM,2.08,"Salesforce, Inc.",2024-11-21T00:00:00.000Z,221239.0,74287631.42,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,NOW,NOW,1.91,"ServiceNow, Inc.",2024-11-21T00:00:00.000Z,65444.0,68523140.2,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,WK,WK,1.9,Workiva Inc. Class A,2024-11-21T00:00:00.000Z,715754.0,67903581.98,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,DELL,DELL,1.88,"Dell Technologies, Inc. Class C",2024-11-21T00:00:00.000Z,484252.0,67272287.84,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,AKAM,AKAM,1.86,"Akamai Technologies, Inc.",2024-11-21T00:00:00.000Z,732524.0,66718285.92,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,HPE,HPE,1.75,Hewlett Packard Enterprise Co.,2024-11-21T00:00:00.000Z,2888511.0,62796229.14,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,NTAP,NTAP,1.64,"NetApp, Inc.",2024-11-21T00:00:00.000Z,463474.0,58712886.32,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,RBRK,RBRK,1.57,"Rubrik, Inc. Class A",2024-11-21T00:00:00.000Z,1146356.0,56309006.72,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,FIVN,FIVN,1.57,"Five9, Inc.",2024-11-21T00:00:00.000Z,1459680.0,56139292.8,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,DOCN,DOCN,1.38,"DigitalOcean Holdings, Inc.",2024-11-21T00:00:00.000Z,1267753.0,49277559.11,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,ADBE,ADBE,1.37,Adobe Inc.,2024-11-21T00:00:00.000Z,97410.0,49137500.4,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,RNG,RNG,1.28,"RingCentral, Inc. Class A",2024-11-21T00:00:00.000Z,1311951.0,45747731.37,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,SAP,SAP,1.12,SAP SE Sponsored ADR,2024-11-21T00:00:00.000Z,169773.0,40071521.19,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,APPN,APPN,0.9,Appian Corporation Class A,2024-11-21T00:00:00.000Z,839888.0,32377682.4,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,TOST,TOST,0.89,"Toast, Inc. Class A",2024-11-21T00:00:00.000Z,750205.0,31778683.8,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,SNOW,SNOW,0.78,"Snowflake, Inc. Class A",2024-11-21T00:00:00.000Z,163271.0,27976485.85,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,QTWO,QTWO,0.74,"Q2 Holdings, Inc.",2024-11-21T00:00:00.000Z,251321.0,26376138.95,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,PAYC,PAYC,0.73,"Paycom Software, Inc.",2024-11-21T00:00:00.000Z,114577.0,26011270.54,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,DOCU,DOCU,0.71,"DocuSign, Inc.",2024-11-21T00:00:00.000Z,314983.0,25245887.45,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,CRWD,CRWD,0.67,"CrowdStrike Holdings, Inc. Class A",2024-11-21T00:00:00.000Z,67265.0,24050600.75,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,PCTY,PCTY,0.65,Paylocity Holding Corp.,2024-11-21T00:00:00.000Z,115551.0,23312414.25,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,BL,BL,0.65,"BlackLine, Inc.",2024-11-21T00:00:00.000Z,376393.0,23219684.17,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,DDOG,DDOG,0.64,Datadog Inc Class A,2024-11-21T00:00:00.000Z,160418.0,23077733.48,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,ESTC,ESTC,0.64,Elastic NV,2024-11-21T00:00:00.000Z,244780.0,23041141.4,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,TTD,TTD,0.63,"Trade Desk, Inc. Class A",2024-11-21T00:00:00.000Z,178415.0,22721150.25,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,QLYS,QLYS,0.63,"Qualys, Inc.",2024-11-21T00:00:00.000Z,149002.0,22377120.36,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,ZM,ZM,0.61,"Zoom Video Communications, Inc. Class A",2024-11-21T00:00:00.000Z,269979.0,21922294.8,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,KVYO,KVYO,0.61,"Klaviyo, Inc. Class A",2024-11-21T00:00:00.000Z,592817.0,21708958.54,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,SMAR,SMAR,0.6,"Smartsheet, Inc. Class A",2024-11-21T00:00:00.000Z,382180.0,21352396.6,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,ZUO,ZUO,0.59,"Zuora, Inc. Class A",2024-11-21T00:00:00.000Z,2121747.0,21005295.3,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,DBX,DBX,0.57,"Dropbox, Inc. Class A",2024-11-21T00:00:00.000Z,741851.0,20504761.64,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,PANW,PANW,0.57,"Palo Alto Networks, Inc.",2024-11-21T00:00:00.000Z,51419.0,20449336.3,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,FSLY,FSLY,0.57,"Fastly, Inc. Class A",2024-11-21T00:00:00.000Z,2676587.0,20368827.07,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,INTU,INTU,0.56,Intuit Inc.,2024-11-21T00:00:00.000Z,29591.0,20083411.7,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,ASAN,ASAN,0.55,"Asana, Inc. Class A",2024-11-21T00:00:00.000Z,1326473.0,19525682.56,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,ZS,ZS,0.54,"Zscaler, Inc.",2024-11-21T00:00:00.000Z,93265.0,19333834.5,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,BOX,BOX,0.54,"Box, Inc. Class A",2024-11-21T00:00:00.000Z,572087.0,19170635.37,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,BLKB,BLKB,0.53,"Blackbaud, Inc.",2024-11-21T00:00:00.000Z,223090.0,19045193.3,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,APPF,APPF,0.53,AppFolio Inc Class A,2024-11-21T00:00:00.000Z,80394.0,19031671.62,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,WDAY,WDAY,0.53,"Workday, Inc. Class A",2024-11-21T00:00:00.000Z,70865.0,18996780.55,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,VEEV,VEEV,0.52,Veeva Systems Inc Class A,2024-11-21T00:00:00.000Z,86172.0,18487340.88,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
SKYY,SPT,SPT,0.51,"Sprout Social, Inc. Class A",2024-11-21T00:00:00.000Z,599684.0,18182418.88,https://api-prod.etf.com/private/fund/SKYY/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,BKR,BKR,5.9,Baker Hughes Company Class A,2024-11-20T00:00:00.000Z,289760.0,12839265.6,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,FTI,FTI,5.32,TechnipFMC plc,2024-11-20T00:00:00.000Z,399403.0,11582687.0,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,WHD,WHD,5.17,"Cactus, Inc. Class A",2024-11-20T00:00:00.000Z,172386.0,11255081.94,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,HAL,HAL,4.98,Halliburton Company,2024-11-20T00:00:00.000Z,347843.0,10845744.74,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,HP,HP,4.96,"Helmerich & Payne, Inc.",2024-11-20T00:00:00.000Z,320557.0,10812387.61,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,AROC,AROC,4.92,Archrock Inc.,2024-11-20T00:00:00.000Z,440927.0,10723344.64,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,SLB,SLB,4.87,Schlumberger Limited,2024-11-20T00:00:00.000Z,243857.0,10615095.21,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,CHX,CHX,4.83,ChampionX Corporation,2024-11-20T00:00:00.000Z,342880.0,10526416.0,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,PTEN,PTEN,4.6,"Patterson-UTI Energy, Inc.",2024-11-20T00:00:00.000Z,1233482.0,10028208.66,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,NOV,NOV,4.59,NOV Inc.,2024-11-20T00:00:00.000Z,615237.0,10003753.62,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,RIG,RIG,4.58,Transocean Ltd.,2024-11-20T00:00:00.000Z,2356285.0,9967085.55,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,NE,NE,4.52,Noble Corporation PLC Class A,2024-11-20T00:00:00.000Z,286211.0,9839934.18,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,LBRT,LBRT,4.08,"Liberty Energy, Inc. Class A",2024-11-20T00:00:00.000Z,506118.0,8892493.259999998,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,WFRD,WFRD,4.05,Weatherford International plc,2024-11-20T00:00:00.000Z,106978.0,8818196.54,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,VAL,VAL,3.9,Valaris Ltd.,2024-11-20T00:00:00.000Z,180122.0,8501758.4,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,OII,OII,3.61,"Oceaneering International, Inc.",2024-11-20T00:00:00.000Z,281370.0,7869918.9,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,TDW,TDW,3.17,Tidewater Inc,2024-11-20T00:00:00.000Z,136844.0,6902411.36,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,HLX,HLX,3.05,"Helix Energy Solutions Group, Inc.",2024-11-20T00:00:00.000Z,610819.0,6651818.91,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,AESI,AESI,2.74,Atlas Energy Solutions Inc.,2024-11-20T00:00:00.000Z,281653.0,5973860.13,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,XPRO,XPRO,2.27,Expro Group Holdings N.V.,2024-11-20T00:00:00.000Z,381388.0,4935160.72,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,WTTR,WTTR,2.19,"Select Water Solutions, Inc. Class A",2024-11-20T00:00:00.000Z,336282.0,4775204.4,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,KGS,KGS,1.96,"Kodiak Gas Services, Inc.",2024-11-20T00:00:00.000Z,109386.0,4276992.6,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,NBR,NBR,1.85,Nabors Industries Ltd.,2024-11-20T00:00:00.000Z,55425.0,4020529.5,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,CLB,CLB,1.75,Core Laboratories Inc.,2024-11-20T00:00:00.000Z,187919.0,3816634.89,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,PUMP,PUMP,1.61,ProPetro Holding Corp.,2024-11-20T00:00:00.000Z,449489.0,3510509.09,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,RES,RES,1.3,"RPC, Inc.",2024-11-20T00:00:00.000Z,474006.0,2829815.82,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,INVX,INVX,0.84,"Innovex International, Inc.",2024-11-20T00:00:00.000Z,108786.0,1838483.4,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,NR,NR,0.82,"Newpark Resources, Inc.",2024-11-20T00:00:00.000Z,241555.0,1787507.0,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,TTI,TTI,0.79,"TETRA Technologies, Inc.",2024-11-20T00:00:00.000Z,430906.0,1710696.82,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
XES,VTOL,VTOL,0.69,Bristow Group Inc,2024-11-20T00:00:00.000Z,39928.0,1497699.28,https://api-prod.etf.com/private/fund/XES/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,TSLA,TSLA,3.88,"Tesla, Inc.",2024-11-20T00:00:00.000Z,274064.0,93738109.92,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,NFLX,NFLX,3.85,"Netflix, Inc.",2024-11-20T00:00:00.000Z,105186.0,92968646.1,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,NOW,NOW,3.74,"ServiceNow, Inc.",2024-11-20T00:00:00.000Z,88248.0,90275939.04,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,ORCL,ORCL,3.72,Oracle Corporation,2024-11-20T00:00:00.000Z,471824.0,90000428.0,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,CRM,CRM,3.56,"Salesforce, Inc.",2024-11-20T00:00:00.000Z,263864.0,85940504.79999998,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,CSCO,CSCO,3.47,"Cisco Systems, Inc.",2024-11-20T00:00:00.000Z,1456890.0,83771175.0,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,NVDA,NVDA,3.33,NVIDIA Corporation,2024-11-20T00:00:00.000Z,550959.0,80379408.51,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,IBM,IBM,3.26,International Business Machines Corporation,2024-11-20T00:00:00.000Z,366895.0,78735667.0,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,META,META,3.24,Meta Platforms Inc Class A,2024-11-20T00:00:00.000Z,138256.0,78186533.12,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,BABA,BABA,3.19,Alibaba Group Holding Limited Sponsored ADR,2024-11-20T00:00:00.000Z,887506.0,77008895.62,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,AMZN,AMZN,3.04,"Amazon.com, Inc.",2024-11-20T00:00:00.000Z,362276.0,73498554.87999998,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,ACN,ACN,3.02,Accenture Plc Class A,2024-11-20T00:00:00.000Z,204394.0,72982965.58,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,AAPL,AAPL,2.84,Apple Inc.,2024-11-20T00:00:00.000Z,300071.0,68716259.0,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,AVGO,AVGO,2.79,Broadcom Inc.,2024-11-20T00:00:00.000Z,412388.0,67322341.0,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,GOOGL,GOOGL,2.71,Alphabet Inc. Class A,2024-11-20T00:00:00.000Z,371625.0,65398567.5,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,MSFT,MSFT,2.61,Microsoft Corporation,2024-11-20T00:00:00.000Z,151838.0,63087170.62,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,ADBE,ADBE,2.55,Adobe Inc.,2024-11-20T00:00:00.000Z,123564.0,61720218.0,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
AIQ,UBER,UBER,2.25,"Uber Technologies, Inc.",2024-11-20T00:00:00.000Z,781166.0,54369153.6,https://api-prod.etf.com/private/fund/AIQ/holdings?type=securities&formatValues=true,ETFCOM,ETFCOM_VALIDATED_CURRENT_MEMBERSHIP
