date,baseline_mc,candidate_mc,candidate_penalty,breadth_core,QQQ,SPY,IWM
2013-02-15,94.14736364660376,91.8870491929556,4.35746688729362,92.5,60.58692932128906,120.79744720458984,77.02676391601562
2013-02-19,95.03801010442348,93.02418682016656,3.4374139992023633,94.72222222222223,61.02513122558594,121.70283508300781,77.70684051513672
2013-02-20,88.97702188665968,84.99796519297954,9.021224360712297,84.39236111111111,60.08613586425781,120.18596649169922,76.2626953125
2013-02-21,81.89860256623561,71.73302934110052,24.10696634702282,65.03472222222223,59.4422607421875,119.45530700683594,75.52381134033203
2013-02-22,84.3921267813378,73.77510877415341,19.714073451289188,82.91666666666667,60.04143524169922,120.62277221679688,76.43060302734375
2013-02-25,75.64665142517472,61.10764542277994,30.0,48.62847222222222,59.29918670654297,118.32768249511719,74.74298858642578
2013-02-26,74.45850013286022,58.612164798728635,30.0,53.871527777777786,59.522743225097656,119.1376724243164,75.03684997558594
2013-02-27,83.98246300724972,67.70035122920585,30.0,80.64236111111111,60.130855560302734,120.63863372802734,75.82611083984375
2013-02-28,86.45758026167584,70.58172923862935,28.49585571917781,75.26041666666666,60.005653381347656,120.40037536621094,75.96883392333984
2013-03-01,88.20530453166974,74.71313017917532,22.364247304033356,81.31944444444444,60.256046295166016,120.79744720458984,76.31305694580078
2013-03-04,90.23278669574177,79.18845164194862,17.855300735350017,83.42013888888889,60.52434158325195,121.44074249267578,76.51457977294922
2013-03-05,91.83129926895097,83.28494726435389,13.267928145452794,88.26388888888889,61.418609619140625,122.5286636352539,77.40458679199219
2013-03-06,93.29376642298367,87.57488425219236,7.82754046161529,91.875,61.266563415527344,122.69544982910156,77.60607147216797
2013-03-07,93.69977399284642,89.81734288832355,5.389464675252091,90.41666666666666,61.42755126953125,122.91783142089844,77.97551727294922
2013-03-08,94.52770244205993,91.89537447601535,3.6495934487371526,92.08333333333334,61.49907684326172,123.44197082519531,78.69760131835938
2013-03-11,94.08145636957555,91.94609056344035,3.430699502146353,90.0,61.6779670715332,123.9104995727539,78.67240142822266
2013-03-12,94.23131878985852,92.42109523279032,2.9957316955176228,91.04166666666666,61.45438766479492,123.632568359375,78.51287841796875
2013-03-13,93.78821737439729,92.06068608388152,3.065791194981035,90.0,61.3739013671875,123.80728912353516,78.80671691894531
2013-03-14,93.90996134702132,92.33441118851027,2.7264719863794102,90.90277777777777,61.5795783996582,124.4664306640625,79.5959701538086
2013-03-15,93.42878341197007,91.9362627426487,2.6381925904119283,90.64236111111111,61.40837478637695,124.30211639404297,79.55399322509766
2013-03-18,90.31792780399005,88.50124880041851,3.597742128539299,87.43055555555556,61.2739143371582,123.6160659790039,79.11740112304688
2013-03-19,88.32634630503374,86.15408252472213,4.2728293976029885,86.21527777777777,61.157386779785156,123.32893371582031,78.78157043457031
2013-03-20,89.45878210167791,86.71797985016165,5.500129976579271,86.59722222222223,61.5876579284668,124.19043731689453,79.51202392578125
2013-03-21,85.914964404263,82.7278155191625,6.2005858216229655,85.72916666666667,60.888511657714844,123.12955474853516,78.81515502929688
