date,current_mri_standardized,oratnek_like,new_mc_v1,qqq,qqq_fwd10,qqq_fwd20
2018-11-26,27.16584104229757,13.062722465490792,16.0822096496428,155.08251953125,0.004420332862103971,-0.06135305123595369
2018-11-27,27.372637487404468,15.465351932941374,19.18974165460783,155.606201171875,0.009850646334977009,-0.06089171319954245
2018-11-28,34.25292061429311,32.93289508875824,33.207309107824614,160.61410522460938,-0.021340003036289357,-0.0906485327863199
2018-11-29,33.17869753790305,38.75540947403053,36.436457481608784,160.09039306640625,-0.04204529987750294,-0.07998010614883178
2018-11-30,34.83538783190434,40.69624760245462,37.75992852185429,161.2519073486328,-0.07049638027953775,-0.08293576575267991
2018-12-03,49.69745189227514,52.45430475637376,46.482790729652024,164.07003784179688,-0.08071718059084709,-0.12813371483862257
2018-12-04,23.610421047571208,23.040323807680142,23.821280248751076,157.77688598632812,-0.06752345681352523,-0.054568026935224556
2018-12-06,19.381251246000293,7.680107935893382,10.53842712864205,158.89085388183594,-0.08748283767584031,-0.05001924984473838
2018-12-07,13.51341308193711,2.5600359786311278,5.404607519075662,153.6448974609375,-0.08557460757838298,-0.008697252393221722
2018-12-10,13.605850245702603,0.8533453262103761,3.7007781581467194,155.25392150878906,-0.11749196857584598,-0.010976222345556175
2018-12-11,13.681414672958148,0.2844484420701254,3.130912572374754,155.76803588867188,-0.06548392335969133,-0.011420775058691768
2018-12-12,19.186897729711873,0.09481614735670847,3.120238939402702,157.13902282714844,-0.07005229911102484,-0.023631072541068332
2018-12-13,18.00404981880893,0.03160538245223616,2.9963735458153478,157.1865997314453,-0.07081982503122641,-0.0325519461905156
2018-12-14,15.031590214926997,0.010535127484078722,2.7216910711283915,153.35934448242188,-0.039599791374767435,0.0109544166602491
2018-12-17,9.226576540862263,0.003511709161359574,2.392341719291724,149.8842315673828,-0.013382826284079719,0.03420262607055635
2018-12-18,6.076164193441962,0.0011705697204531915,2.308599199930196,150.82676696777344,-0.051579919962227994,0.035842382020566665
2018-12-19,4.319799866182013,0.00039018990681773054,2.0616292118193056,147.1232452392578,0.013893571879062039,0.07243118528160886
2018-12-20,2.6948968677749234,0.00013006330227257687,1.804121906550216,144.99063110351562,0.04105521449666005,0.06640790999384771
2018-12-21,4.646816298502353,4.335443409085896e-05,1.440873438479486,140.49679565429688,0.08407176334153599,0.10194461139593636
2018-12-24,3.8688279856821737,1.4451478030286322e-05,1.087594827021648,137.01283264160156,0.12069663100787786,0.13728193808117872
2018-12-26,11.375140737378224,4.817159343428775e-06,1.502832278616764,145.56773376464844,0.05785149089715258,0.0832350184650259
2018-12-27,13.650934248091358,1.6057197811429252e-06,1.7012986563020154,146.13107299804688,0.04991810456177337,0.06572988643651567
2018-12-28,15.16783829410734,5.5555560907954815,6.195308300920954,146.05467224121094,0.041184562339588116,0.05622033550710581
2018-12-31,15.203081497233118,12.96296314137627,12.22031920848368,147.28634643554688,0.05263868914333392,0.07403104959327877
2019-01-02,15.243332719417909,15.4320988249032,14.30627624122636,147.87835693359375,0.048230918356523045,0.08574372874136493
2019-01-03,14.134377130063303,5.144032941634401,8.163098143585152,143.04713439941406,0.09217677253239209,0.11767412781819897
2019-01-04,24.244662155037545,23.936899869433685,14.959324342110522,149.1673126220703,0.0577354616166057,0.08513098991400114
2019-01-07,30.84770998278998,30.20118884536678,20.030716109660503,150.94325256347656,0.024352882675339638,0.08185202568847805
2019-01-08,37.24243416246735,32.289285170677815,21.859986731150936,152.30860900878906,0.016486775745647275,0.06895681165236733
2019-01-09,40.57874895247585,44.09642839022594,22.535571033816563,153.54981994628906,0.01479910496240655,0.04607603208612576
2019-01-10,45.76098471344643,48.03214279674198,24.088098502861843,153.98904418945312,0.02399536020537818,0.04513851110790057
2019-01-11,43.39227721170466,49.34404759891399,26.436387056164495,153.4256591796875,0.015060014496408813,0.04798086585411454
2019-01-14,38.02899014228418,44.225793644082444,24.040046778340216,152.0698699951172,0.014441025838619614,0.07295798506349205
2019-01-15,42.6908961973504,48.07526454802748,26.19233992979624,155.039306640625,0.020322605154627915,0.05314676532696305
2019-01-16,46.13496289232782,54.913977071564716,32.18147158562985,155.0106658935547,0.03578678106886657,0.054635010762612346
2019-01-17,52.55077041473852,57.193547912743796,37.122626809471456,156.23275756835938,0.02334544730033694,0.05078548707035058
2019-01-18,57.409486150868425,57.953404859803484,39.11409522245029,157.77955627441406,0.02590017002505074,0.04254156165218981
2019-01-22,42.6442488174476,52.65113495326783,39.09519785282878,154.61915588378906,0.05613216303249513,0.06366547877993356
2019-01-23,44.17324537466657,56.43926720664483,39.335825166000376,154.81968688964844,0.05161900494793015,0.058402586252692235
2019-01-24,46.711854108084054,57.701977957770495,39.47417694042456,155.8222198486328,0.030820806769314313,0.05937515453685949
2019-01-25,52.93484917409421,58.12288154147905,40.05715538145004,157.68406677246094,0.020647701859002554,0.05068094267234624
2019-01-28,48.09968309948178,52.70762718049302,40.582605433083444,155.7362518310547,0.03243241866249491,0.06492587786933424
2019-01-29,47.006750612689345,56.458097949053226,42.70163569634559,154.2659149169922,0.05768394390053144,0.07439487215146312
2019-01-30,53.30952311138304,63.263810427462175,50.60924925205988,158.1901092529297,0.0321703743566093,0.04532847851004718
2019-01-31,54.414974123672266,65.5323812535985,55.543205889135365,160.55799865722656,0.018197017029214724,0.03704788169995443
2019-02-01,56.38072579931227,66.28857152897727,57.91614399367419,159.8800811767578,0.026814053692624018,0.041624367323188194
2019-02-04,63.83773077008135,72.0961905096591,64.7041549703003,161.86607360839844,0.016221258279675244,0.029611177543857004
2019-02-05,65.04792764798111,74.0320635032197,67.97379959785592,163.2982635498047,0.0071329290131718626,0.014792492745457242
2019-02-06,64.09069600425596,74.67735450107324,67.12805240105088,162.8113250732422,0.006450607370963146,0.0053366432980384015
2019-02-07,58.00884497789232,69.33689594480218,58.50121107157706,160.62478637695312,0.02770059313901241,0.01747631215310852
2019-02-08,58.38781384057255,62.001187537156284,56.07016741767448,160.93988037109375,0.029425668385517634,0.03660424470360146
2019-02-11,59.845275149017766,65.11150695682987,51.75613384624484,160.7871551513672,0.03147272268816814,0.04328954906771121
2019-02-12,66.48563403194643,71.70383565227662,57.22924712516405,163.16458129882812,0.015799548009876263,0.035812352464015706
2019-02-13,67.0770041510481,73.90127855075887,62.04246218849958,163.27914428710938,0.0127479963389181,0.03333158266282954
2019-02-14,67.51670498937828,80.18931507247518,68.85892782725237,163.47967529296875,0.018513965721232095,0.04164244557768648
2019-02-15,75.17492724159618,87.84088280193616,75.88217929278122,164.1671142578125,0.014423559530864605,0.039750973523579036
2019-02-19,74.92043319589189,84.83584982286762,79.09304603936617,164.4917449951172,0.013176184964728055,0.041187903931779735
2019-02-20,78.19301681529562,83.8341721631781,82.68675572085971,164.4630584716797,0.007605315556299397,0.04549894041250302
2019-02-21,75.30339925416277,89.0558351655038,83.8406359735418,163.86155700683594,-0.00110682438339893,0.06573983704557795
2019-02-22,77.7535624958517,90.79638949961236,84.31730502625722,165.07418823242188,-0.009948696200198559,0.03467466521086204
2019-02-25,76.17460816836257,91.37657427764856,84.47509331635726,165.67564392089844,0.006973379952087466,0.028955621341830717
2019-02-26,74.20087487696232,86.01441364810508,84.23895019186139,165.84756469726562,0.01145626648152831,0.03267609324365672
