sector_etf,provider_symbol,symbol,weight_pct,name,exchange,location,source_url
XME,,NUE,3.795079,NUCOR CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,RS,3.708803,RELIANCE INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,CLF,3.543922,CLEVELAND CLIFFS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,CMC,3.492093,COMMERCIAL METALS CO,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,USAR,3.337679,USA RARE EARTH INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,STLD,3.300939,STEEL DYNAMICS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,MTRN,3.031216,MATERION CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,CENX,2.951953,CENTURY ALUMINUM COMPANY,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,AA,2.901598,ALCOA CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,AMR,2.709093,ALPHA METALLURGICAL RESOURCE,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,HYMC,2.426392,HYCROFT MINING HOLDING CO A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,KALU,2.161478,KAISER ALUMINUM CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,IE,1.810736,IVANHOE ELECTRIC INC / US,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,MUX,1.345951,MCEWEN INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,SXC,0.875471,SUNCOKE ENERGY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,UAMY,0.843822,UNITED STATES ANTIMONY CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,CMP,0.814566,COMPASS MINERALS INTERNATION,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,CTGO,0.724008,CONTANGO SILVER + GOLD INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,DC,0.660723,DAKOTA GOLD CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,METC,0.633704,RAMACO RESOURCES INC A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,IDR,0.612666,IDAHO STRATEGIC RESOURCES IN,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,URG,0.594599,UR ENERGY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,RYZ,0.577912,RYERSON HOLDING CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,WS,0.554029,WORTHINGTON STEEL INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,ABAT,0.454389,AMERICAN BATTERY TECHNOLOGY,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,MTUS,0.388999,METALLUS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,LTBR,0.342155,LIGHTBRIDGE CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,ALOY,0.338541,REALLOYS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XME,,-,0.061905,SSI US GOV MONEY MARKET CLASS,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xme.xlsx
XOP,,PBF,3.807343,PBF ENERGY INC CLASS A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,DK,3.350057,DELEK US HOLDINGS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,DINO,3.188718,HF SINCLAIR CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,MPC,3.148705,MARATHON PETROLEUM CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,VLO,3.089675,VALERO ENERGY CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,PARR,3.079359,PAR PACIFIC HOLDINGS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,PSX,3.013283,PHILLIPS 66,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,PR,2.621227,PERMIAN RESOURCES CORP CL A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,CRGY,2.595984,CRESCENT ENERGY INC A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,CLMT,2.524424,CALUMET INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,APA,2.521516,APA CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,OVV,2.516089,OVINTIV INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,SM,2.514717,SM ENERGY CO,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,EXE,2.461238,EXPAND ENERGY CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,COP,2.453419,CONOCOPHILLIPS,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,VG,2.446088,VENTURE GLOBAL INC CL A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,CNX,2.433201,CNX RESOURCES CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,CVX,2.411747,CHEVRON CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,AR,2.397488,ANTERO RESOURCES CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,XOM,2.372722,EXXONMOBIL HOLDINGS CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,CHRD,2.362785,CHORD ENERGY CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,MTDR,2.345853,MATADOR RESOURCES CO,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,RRC,2.344191,RANGE RESOURCES CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,OXY,2.340235,OCCIDENTAL PETROLEUM CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,DVN,2.311517,DEVON ENERGY CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,EOG,2.294558,EOG RESOURCES INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,EQT,2.286791,EQT CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,FANG,2.264766,DIAMONDBACK ENERGY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,VNOM,2.221082,VIPER ENERGY INC CL A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,TPL,2.211785,TEXAS PACIFIC LAND CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,NOG,2.199242,NORTHERN OIL AND GAS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,MGY,2.143883,MAGNOLIA OIL + GAS CORP   A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,GPOR,2.09801,GULFPORT ENERGY CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,MUR,2.0299,MURPHY OIL CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,CRC,2.000242,CALIFORNIA RESOURCES CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,TALO,1.612868,TALOS ENERGY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,KOS,1.264251,KOSMOS ENERGY LTD,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,WKC,1.103475,WORLD KINECT CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,CVI,1.06782,CVR ENERGY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,CRK,0.904825,COMSTOCK RESOURCES INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,GPRE,0.84177,GREEN PLAINS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,BKV,0.732828,BKV CORPORATION,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,DEC,0.664944,DIVERSIFIED ENERGY CO,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,SOC,0.619824,SABLE OFFSHORE CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,EGY,0.461124,VAALCO ENERGY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,VTS,0.407512,VITESSE ENERGY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,REX,0.394836,REX AMERICAN RESOURCES CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,GEVO,0.390331,GEVO INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,NUAI,0.357163,NEW ERA ENERGY + DIGITAL INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,SD,0.305455,SANDRIDGE ENERGY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,-,0.141625,SSI US GOV MONEY MARKET CLASS,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,CLNE,0.118014,CLEAN ENERGY FUELS CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XOP,,IXPU6,0.018765,XAE ENERGY        SEP26,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xop.xlsx
XRT,,ANF,2.306293,ABERCROMBIE + FITCH CO CL A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,HZO,2.20172,MARINEMAX INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,GO,1.778931,GROCERY OUTLET HOLDING CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,KMX,1.739188,CARMAX INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,FIVE,1.733686,FIVE BELOW,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,TGT,1.729577,TARGET CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,SBH,1.72253,SALLY BEAUTY HOLDINGS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,CART,1.686327,MAPLEBEAR INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,PAG,1.672042,PENSKE AUTOMOTIVE GROUP INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,LAD,1.658436,LITHIA MOTORS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,CHWY,1.63859,CHEWY INC   CLASS A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,ETSY,1.62763,ETSY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,DG,1.585912,DOLLAR GENERAL CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,VSXY,1.582479,VICTORIA S SECRET + CO,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,DLTR,1.578526,DOLLAR TREE INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,ULTA,1.569135,ULTA BEAUTY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,TSCO,1.560115,TRACTOR SUPPLY COMPANY,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,KSS,1.544584,KOHLS CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,REAL,1.544468,REALREAL INC/THE,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,URBN,1.526875,URBAN OUTFITTERS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,CVNA,1.502494,CARVANA CO,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,RVLV,1.501995,REVOLVE GROUP INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,AMZN,1.500685,AMAZON.COM INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,DDS,1.478818,DILLARDS INC CL A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,ABG,1.467313,ASBURY AUTOMOTIVE GROUP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,BBWI,1.46124,BATH + BODY WORKS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,CPNG,1.461021,COUPANG INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,BBY,1.45726,BEST BUY CO INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,GAP,1.454424,GAP INC/THE,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,GRPN,1.441951,GROUPON INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,AN,1.432606,AUTONATION INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,UPBD,1.392307,UPBOUND GROUP INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,ROST,1.355746,ROSS STORES INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,WRBY,1.352325,WARBY PARKER INC CLASS A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,ORLY,1.35032,O REILLY AUTOMOTIVE INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,BJ,1.347779,BJ S WHOLESALE CLUB HOLDINGS,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,EBAY,1.338978,EBAY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,PSMT,1.338843,PRICESMART INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,EYE,1.336407,NATIONAL VISION HOLDINGS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,OLLI,1.325035,OLLIE S BARGAIN OUTLET HOLDI,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,AZO,1.321946,AUTOZONE INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,BKE,1.321664,BUCKLE INC/THE,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,COST,1.319212,COSTCO WHOLESALE CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,SIG,1.317491,SIGNET JEWELERS LTD,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,AEO,1.30495,AMERICAN EAGLE OUTFITTERS,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,M,1.30429,MACY S INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,SFM,1.299689,SPROUTS FARMERS MARKET INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,SAH,1.285544,SONIC AUTOMOTIVE INC CLASS A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,BOOT,1.254041,BOOT BARN HOLDINGS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,KR,1.227626,KROGER CO,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,VVV,1.214256,VALVOLINE INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,IMKTA,1.202054,INGLES MARKETS INC CLASS A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,WMT,1.196166,WALMART INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,WMK,1.190915,WEIS MARKETS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,ASO,1.184827,ACADEMY SPORTS + OUTDOORS IN,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,WINA,1.174866,WINMARK CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,MUSA,1.158358,MURPHY USA INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,GPI,1.134683,GROUP 1 AUTOMOTIVE INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,CASY,1.131097,CASEY S GENERAL STORES INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,GME,1.127608,GAMESTOP CORP CLASS A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,ACI,1.111784,ALBERTSONS COS INC   CLASS A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,TJX,1.098715,TJX COMPANIES INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,BURL,1.092376,BURLINGTON STORES INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,AAP,0.977546,ADVANCE AUTO PARTS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,MNRO,0.960093,MONRO INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,CAL,0.949355,CALERES INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,CWH,0.923628,CAMPING WORLD HOLDINGS INC A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,PTRN,0.91026,PATTERN GROUP INC CL A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,DKS,0.864431,DICK S SPORTING GOODS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,BBW,0.857707,BUILD A BEAR WORKSHOP INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,SFIX,0.833823,STITCH FIX INC CLASS A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,SVV,0.79576,SAVERS VALUE VILLAGE INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,TDUP,0.584915,THREDUP INC   CLASS A,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,EVGO,0.492258,EVGO INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,ARKO,0.457987,ARKO CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XRT,,-,0.060191,SSI US GOV MONEY MARKET CLASS,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xrt.xlsx
XSD,,PI,3.922209,IMPINJ INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,AMBA,3.05823,AMBARELLA INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,NVDA,3.042274,NVIDIA CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,MU,2.96026,MICRON TECHNOLOGY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,AMD,2.866675,ADVANCED MICRO DEVICES,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,QRVO,2.787196,QORVO INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,SLAB,2.771057,SILICON LABORATORIES INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,AVGO,2.741687,BROADCOM INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,SWKS,2.627344,SKYWORKS SOLUTIONS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,OLED,2.623357,UNIVERSAL DISPLAY CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,CRDO,2.622945,CREDO TECHNOLOGY GROUP HOLDI,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,TXN,2.550181,TEXAS INSTRUMENTS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,ADI,2.533968,ANALOG DEVICES INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,DIOD,2.491256,DIODES INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,ALAB,2.472336,ASTERA LABS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,QCOM,2.457308,QUALCOMM INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,LSCC,2.399845,LATTICE SEMICONDUCTOR CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,SMTC,2.375022,SEMTECH CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,MPWR,2.371757,MONOLITHIC POWER SYSTEMS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,SITM,2.345902,SITIME CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,PENG,2.311343,PENGUIN SOLUTIONS INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,MRVL,2.307281,MARVELL TECHNOLOGY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,INTC,2.304508,INTEL CORP,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
XSD,,MCHP,2.3027,MICROCHIP TECHNOLOGY INC,,,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-xsd.xlsx
